,name,price,days,rooms,bathrooms,capacity,date,province
8536,alquilo temporal santa maria de punilla buen precio,,,10,1,5,25-11-2023,cordoba
8537,cabana en alquiler temporario en el torreon calamuchita,,,20,1,6,25-11-2023,cordoba
8538,cabana parque siquiman,,,10,1,4,25-11-2023,cordoba
8539,alquiler temporario,,,10,1,3,25-11-2023,cordoba
8540,hermoso departamento con pileta a pocas cuadras de la costanera del lago,,,10,1,4,25-11-2023,cordoba
8541,dpto para 5 personas en mina clavero,,,20,1,5,25-11-2023,cordoba
8542,casita en capilla del monte de 2 hasta 6 personas,,,20,2,6,25-11-2023,cordoba
8543,un lugar para descansar,,,,,,25-11-2023,cordoba
8544,departamento en alquiler temporario,,,10,1,5,25-11-2023,cordoba
8545,cosquin  hermosa casa a 4 cuadras del centro,,,20,1,4,25-11-2023,cordoba
8546,duplex alquiler temporario para 6 personas,,,20,2,6,25-11-2023,cordoba
8547,hostal la gloria,,,150,15,2,25-11-2023,cordoba
8548,cabanas los campitos,,,20,1,5,25-11-2023,cordoba
8549,alquiler departamentos a 7km del centro de carlos paz,,,20,1,4,25-11-2023,cordoba
8550,alquilo departamento pinamaar 2 dormitorios,660000,15,20,1,5,25-11-2023,buenos-aires
8551,aguamarina apart,20000,1,10,1,2,25-11-2023,buenos-aires
8552,duplex 3 ambientes av 2 entre 118 solo familias 5 personas,350000,7,20,1,5,25-11-2023,buenos-aires
8553,cabanas villa del deportista 4 personas zona de pinar tranquila cercana a la playa,48000,1,10,1,4,25-11-2023,buenos-aires
8554,departamento zona centro mar del plata 6 personas,595000,7,20,1,6,25-11-2023,buenos-aires
8555,hermoso amplio y comodo depto para 6 personas,80000,1,20,1,7,25-11-2023,buenos-aires
8556,alquiler la lucila del mar,75000,15,20,2,7,25-11-2023,buenos-aires
8557,departamento en el centro de pinamar sobre bunge,3333,1,20,1,2,25-11-2023,buenos-aires
8558,casa en alquiler 8 p  3 dorm en playa chapadmalal  mar del plata,840,7,30,2,6,25-11-2023,buenos-aires
8559,departamento en barrio duplex,45000,15,10,2,4,25-11-2023,buenos-aires
8560,alquiler x temporada,30000,1,10,1,4,25-11-2023,buenos-aires
8561,espectacular semipiso en el centro de pinamar,166665,15,10,1,6,25-11-2023,buenos-aires
8562,espectacular semipiso en el centro de pinamar con vista al mar,4500,15,30,2,6,25-11-2023,buenos-aires
8563,mar del tuyu departamento para 4 personas 5 opcional con costo adicional 105000,105000,7,10,1,5,25-11-2023,buenos-aires
8564,triplex zorzales,805,7,30,3,6,25-11-2023,buenos-aires
8565,vientos del quequen monoambiente p4 personas,30000,1,10,1,4,25-11-2023,buenos-aires
8566,casa para cinco,375000,15,20,1,5,25-11-2023,buenos-aires
8567,casona a 500mts de playa acantilados,90,1,30,1,6,25-11-2023,buenos-aires
8568,casa rural sierra de los padres alquiler temporal 40000,280000,7,20,2,6,25-11-2023,buenos-aires
8569,chalet en calle del besugo  bo nuevo golf  pinamar,1680000,15,40,3,8,25-11-2023,buenos-aires
8570,casa en alquiler en miramar por temporada para 2 o 3 personas con todos los servicios,20000,1,10,1,3,25-11-2023,buenos-aires
8571,casa tipo loft en mar azul,35,1,10,1,4,25-11-2023,buenos-aires
8572,alquilo dpto nuevo para 5 personas quequen,20000,1,20,1,5,25-11-2023,buenos-aires
8573,los teritos 1 y 2,40000,1,20,1,6,25-11-2023,buenos-aires
8574,alquilo amplio departamento zona centro,,,20,1,5,25-11-2023,cordoba
8575,alquilo en playas de oro de san antonio,,,20,1,4,25-11-2023,cordoba
8576,alquiler temporario 2020,,,20,2,6,25-11-2023,cordoba
8577,alquiler cabanas en carlos paz cabanas refugio del sol,,,20,1,7,25-11-2023,cordoba
8578,cabanas tronco en villa giardino sierras de cordoba,,,20,1,4,25-11-2023,cordoba
8579,departamento villa carlos paz,,,10,1,4,25-11-2023,cordoba
8580,alquiler temporario villa cura brochero,,,10,1,3,25-11-2023,cordoba
8581,alquiler aparts en mina clavero  apart hotel prados del rey,,,10,1,2,25-11-2023,cordoba
8582,alquiler de cabanas en las sierras de cordoba,,,20,1,4,25-11-2023,cordoba
8583,casa con pileta para 8 personas en el durazno tanti,,,40,2,8,25-11-2023,cordoba
8584,colon,,,10,1,4,25-11-2023,cordoba
8585,alquiler carlos paz playas de oro 15 personas,,,50,2,15,25-11-2023,cordoba
8586,alquiler departamento cura brochero cordoba,,,10,1,4,25-11-2023,cordoba
8587,departamento pleno centro carlos paz   80000,,,10,,2,25-11-2023,cordoba
8588,alquilo deparatmento en paseo quattro 3 dormitorios,,,30,2,8,25-11-2023,cordoba
8589,el rancho de cardona,,,10,1,3,25-11-2023,cordoba
8590,cabanas altas cumbres,,,20,1,6,25-11-2023,cordoba
8591,cabanas bosque,,,20,1,5,25-11-2023,cordoba
8592,alquiler de departamento en villa carlos paz,,,10,1,2,25-11-2023,cordoba
8593,alquilo hermosas cabanas entre cosquin y la falda,,,20,1,6,25-11-2023,cordoba
8594,cabanas  aparts yki shamuaika,,,60,6,18,25-11-2023,cordoba
8595,alquiler casa en villa carlos paz cordoba  casa en vcp,,,20,2,5,25-11-2023,cordoba
8596,cabana de tronco y piedra   30000,,,30,,6,25-11-2023,cordoba
8597,alquiler departamento carlos paz,,,20,1,3,25-11-2023,cordoba
8598,complejo de suitte cabanas y chalets todos los servicios,,,70,,7,25-11-2023,cordoba
8599,casa en carlos paz centro,,,40,4,10,25-11-2023,cordoba
8600,casa en alquiler temporal,,,50,2,12,25-11-2023,cordoba
8601,hermosa posada en villa general belgrano montanas rios y lagos,,,,,,25-11-2023,cordoba
8602,aires de las sierras,,,10,1,6,25-11-2023,cordoba
8603,cpaz zona cucu chalet privada pileta 6 personas,,,30,2,6,25-11-2023,cordoba
8604,alquilo habitaciones con bano compartido en cosquin centro,,,50,1,15,25-11-2023,cordoba
8605,cabanas de montana sanavirones,,,30,2,4,25-11-2023,cordoba
8606,cabanas san antonio de arredondo,,,20,1,4,25-11-2023,cordoba
8607,alquiler cabanas en capilla del monte  yki yamuaika el lugar elegido,,,10,1,4,25-11-2023,cordoba
8608,casa de veraneo en mina clavero con todos los servicios a 2 cuadras del rio,,,20,1,6,25-11-2023,cordoba
8609,cabana moras,,,20,1,4,25-11-2023,cordoba
8610,departamentos en alquiler en villa carlos paz,,,10,1,5,25-11-2023,cordoba
8611,casa campo yacanto,,,10,1,4,25-11-2023,cordoba
8612,alquiler de cabanas y suites en la falda cordoba,,,10,1,2,25-11-2023,cordoba
8613,alquiler departamentos en villa carlos paz cordoba  complejo altos del plata,,,20,1,5,25-11-2023,cordoba
8614,capilla del monte alquiler permanente,,,10,1,3,25-11-2023,cordoba
8615,estancia la constancia,,,90,9,2,25-11-2023,cordoba
8616,el rancho de cardona,,,20,2,2,25-11-2023,cordoba
8617,cabanas hasta 6 personas,,,20,1,6,25-11-2023,cordoba
8618,cabana de relax en la montana 2 dorm en capilla del monte,,,20,1,5,25-11-2023,cordoba
8619,alquiler de cabanas solar del lago,,,20,1,6,25-11-2023,cordoba
8620,alquiler departamento en villa carlos paz cordoba,,,30,2,6,25-11-2023,cordoba
8621,tiempos compartidos alquiler  us 40000,,,10,,2,25-11-2023,cordoba
8622,departamento 4 personas  zona guemes,25000,1,10,1,4,25-11-2023,buenos-aires
8623,comodo departameto en valeria del mar para 4 personas,175000,7,10,1,3,25-11-2023,buenos-aires
8624,chalet mar de ostende,889,7,40,3,8,25-11-2023,buenos-aires
8625,casa frente al parque y el mar,35000,1,20,2,5,25-11-2023,buenos-aires
8626,hermosa casa en la herradura,16665,15,50,4,9,25-11-2023,buenos-aires
8627,casa a una cuadra de la playa en santa elena santa clara del mar a una cuadra de la playa de,35000,1,30,2,6,25-11-2023,buenos-aires
8628,doriasa centrico con vista al lago y estacionamiento,45000,1,10,1,4,25-11-2023,buenos-aires
8629,casa necochea playa villa del deportista,280000,7,20,2,5,25-11-2023,buenos-aires
8630,cabana frente al bosque,19900,1,20,1,7,25-11-2023,buenos-aires
8631,departamento peatonal 83 casi avenida 2 para 23 personas,35000,1,10,1,3,25-11-2023,buenos-aires
8632,alquiler en villa gesell,50000,1,20,1,6,25-11-2023,buenos-aires
8633,alguilo casa estrenar en claromeco medano verde tres dormitorios para 6 personas,910,7,30,2,6,25-11-2023,buenos-aires
8634,triplex zona parqueplaya,700,7,20,2,5,25-11-2023,buenos-aires
8635,casa moderna en alquiler mar de las pampas,130,1,30,2,6,25-11-2023,buenos-aires
8636,depto en playa necochea a 3 cuadras del mar,35000,1,20,1,5,25-11-2023,buenos-aires
8637,casa de stefi,20000,1,10,1,6,25-11-2023,buenos-aires
8638,mar del plata te espera departamento 2 ambientes con balcon a la calle,25000,1,10,1,4,25-11-2023,buenos-aires
8639,departamento la quinta para 34 personas,20000,1,10,1,4,25-11-2023,buenos-aires
8640,chalet pinamar golf,15,15,40,3,9,25-11-2023,buenos-aires
8641,depto con pileta a 200mts del mar 23 personas,420,7,10,1,4,25-11-2023,buenos-aires
8642,dpto zona parque madel pilar,15000,1,10,1,4,25-11-2023,buenos-aires
8643,hermoso semipiso con vista al mar en pleno centro turistico,45,15,30,2,6,25-11-2023,buenos-aires
8644,gran oportunidad monoambiente para 1 o 2 personas,20000,1,10,1,2,25-11-2023,buenos-aires
8645,casa mina mia,259,7,10,1,5,25-11-2023,buenos-aires
8646,alquilo dpto para 4 personas 750 por dia,,,10,1,4,25-11-2023,cordoba
8647,alquiler complejo en mina clavero cordoba  residencial sol del champaqui,,,40,,4,25-11-2023,cordoba
8648,complejo costa natura,,,20,1,5,25-11-2023,cordoba
8649,cosquin rock 2020,,,20,1,10,25-11-2023,cordoba
8650,departamento 24 personas en villa carlos paz,,,10,1,4,25-11-2023,cordoba
8651,cabanas niderost villa bernacalamuchitacordoba   150000,,,40,1,8,25-11-2023,cordoba
8652,alojamiento temporario de cabanas,,,20,1,6,25-11-2023,cordoba
8653,mina clavero casa en alquiler en cordoba argentina,,,20,1,5,25-11-2023,cordoba
8654,excelente duplex en housing en mendiolaza golf,,,30,3,6,25-11-2023,cordoba
8655,alquiler cabanas en villa cura brochero a 50m del rio panhaolma oportunidad,,,20,1,5,25-11-2023,cordoba
8656,alquilo por temporada hermosa cabana ubicada en un bellisimo entorno natural,,,10,1,4,25-11-2023,cordoba
8657,apartamentos tejerina,,,10,1,2,25-11-2023,cordoba
8658,cabana ideal para parejas,35,1,10,1,2,25-11-2023,buenos-aires
8659,departamento frente al mar  con garage  tres dormitorios 8 huspedes,665000,7,30,2,8,25-11-2023,buenos-aires
8660,departamento a 200 metros del mar,20000,1,20,1,4,25-11-2023,buenos-aires
8661,mar azul a 1 cuadra de la playa enero sin disponibilidad,350000,7,40,2,6,25-11-2023,buenos-aires
8662,dpto duplex150 mt marbomuelle7 pers3 dor2 banosggedueno,30,1,30,2,7,25-11-2023,buenos-aires
8663,alquiler mar del plata con vista al mar,30000,1,20,1,5,25-11-2023,buenos-aires
8664,alquilo departamento en quequen para cuatro personas,15000,1,10,1,4,25-11-2023,buenos-aires
8665,pinamar quincena o mes 5 cuadras del mar,166665,15,30,4,7,25-11-2023,buenos-aires
8666,la margarita,455000,7,30,1,6,25-11-2023,buenos-aires
8667,a 150 metros de la playa excelente departamento 2 ambies con vista al mar,525,15,10,1,4,25-11-2023,buenos-aires
8668,casa con pileta en miramar barrio las lomas opcion con carpa en balneario,900,15,10,1,4,25-11-2023,buenos-aires
8669,valeria del mar departamentos en alquiler,350000,7,10,1,4,25-11-2023,buenos-aires
8670,depto para 56 personas  mar del plata,70000,1,20,1,6,25-11-2023,buenos-aires
8671,depto a estrenar c cochera y parrilla zona parque 4 personas,280000,7,10,1,4,25-11-2023,buenos-aires
8672,alquilo casa de veraneo en necochea,25000,1,20,1,4,25-11-2023,buenos-aires
8673,exelente departamento diciembre a marzo muy buena ubicacion cochera   100000,196000,7,30,1,6,25-11-2023,buenos-aires
8674,ph hasta 3 personas,25000,1,10,1,3,25-11-2023,buenos-aires
8675,excelente 2 ambientes en punta mogotes,50,1,10,1,2,25-11-2023,buenos-aires
8676,playas de necochea departamento dos ambientes con cocheraconsultar por precios enero y febrero,45000,1,10,1,4,25-11-2023,buenos-aires
8677,duplex 5 pers,315000,7,20,2,5,25-11-2023,buenos-aires
8678,departamento planta alta,20000,1,10,1,4,25-11-2023,buenos-aires
8679,departamento 2 ambientes a una cuadra del mar temporada 2024 estamos alquilando,175000,7,10,1,4,25-11-2023,buenos-aires
8680,alquiler en villa gesell para 8 personas,75000,1,40,2,8,25-11-2023,buenos-aires
8681,alquiler temporario casa en ph zona la perla,210000,7,30,1,6,25-11-2023,buenos-aires
8682,departamento centro carlos paz,25000,1,20,1,6,25-11-2023,cordoba
8683,cabanas tipo duplex con pileta mina clavero,22000,1,20,1,3,25-11-2023,cordoba
8684,hermosa casa con excelente ubicacion y hermosas vistas,630000,7,30,3,9,25-11-2023,cordoba
8685,cabana en tanti cordoba,19000,1,20,1,7,25-11-2023,cordoba
8686,dptos tipo casa con gran pileta parque y asador para 4 0 5 perso,23000,1,20,1,5,25-11-2023,cordoba
8687,casa grande con vista al lago para 10 personas,170000,1,40,4,10,25-11-2023,cordoba
8688,departamento vista al lago,18000,1,10,1,4,25-11-2023,cordoba
8689,alquiler temporario villa carlos paz cerquita de balneario,10000,1,10,1,6,25-11-2023,cordoba
8690,cabanas morada del cerro,23000,1,10,1,4,25-11-2023,cordoba
8691,cordoba kilometro cero,18500,1,20,1,4,25-11-2023,cordoba
8692,casa con pileta mesa de pool y ping pong frente a la parte mas linda del rio,40000,1,20,1,6,25-11-2023,cordoba
8693,complejo la paz departamentos amplios con pileta y asadores a 7 cuadras del centro,30000,1,30,2,18,25-11-2023,cordoba
8694,excelente departamento temporario cordoba capital ubicacion ideal,15000,1,10,1,4,25-11-2023,cordoba
8695,casa la fermina,25000,1,20,1,6,25-11-2023,cordoba
8696,cabanas en cuesta blancavilla carlos pazcbael mejor lugar del mundo para descansar,20000,1,20,1,6,25-11-2023,cordoba
8697,casas de montana la utopia,43000,1,20,1,7,25-11-2023,cordoba
8698,alquilo casa centrica para 7 personas y monoambiente para 6 personas,30000,1,20,1,13,25-11-2023,cordoba
8699,departamento p4 pleno centro con pileta,20000,1,10,1,4,25-11-2023,cordoba
8700,villa carlos paz casa centro frente al lago pileta climatizada,80000,1,40,3,8,25-11-2023,cordoba
8701,alquiler casa familiar de vacaciones en bialet masse cordoba,25000,1,20,1,5,25-11-2023,cordoba
8702,casa alquiler temporario frente al rio para 89101112 personas pileta climatizada opcional,150000,1,30,2,12,25-11-2023,cordoba
8703,la casita del vivero  en casa grande punilla,21000,1,20,1,6,25-11-2023,cordoba
8704,cabana en balcon del valle,19000,1,20,1,6,25-11-2023,cordoba
8705,espectacular casa a 300 mts de la peatonal de villa carlos paz,3000,1,30,3,6,25-11-2023,cordoba
8706,departamento para 4 personas a pasos de la playa y vista al mar,210,7,10,1,4,25-11-2023,buenos-aires
8707,alquiler temporada 2324precio 20000 por dia,20000,1,10,1,4,25-11-2023,buenos-aires
8708,dpto vista al mar en el centro,20000,1,10,1,4,25-11-2023,buenos-aires
8709,alquiler temporario excelente monoambiente amoblado  todo el mar en tu ventana,30000,1,10,1,2,25-11-2023,buenos-aires
8710,casadentro,35000,1,30,1,6,25-11-2023,buenos-aires
8711,alquilo portemporada departamento,210000,7,10,1,4,25-11-2023,buenos-aires
8712,chalet,3000,30,30,4,6,25-11-2023,buenos-aires
8713,casa en el bosque pinamar,15,15,30,2,8,25-11-2023,buenos-aires
8714,alquilo cabana en miramar hasta 7pers d,30000,1,20,3,7,25-11-2023,buenos-aires
8715,departamento 2 cuadras de la playa,80,1,10,1,4,25-11-2023,buenos-aires
8716,casa en necochea p5 esteban,25000,1,20,1,5,25-11-2023,buenos-aires
8717,duplex con jardin y parrilla capacidad 34,455,7,10,1,3,25-11-2023,buenos-aires
8718,casona grande y hermosa en barrio tranquilo en los kilometros de la ciudad,150,1,30,2,8,25-11-2023,buenos-aires
8719,alquilo en villa gesell verano 2024,70000,1,40,2,8,25-11-2023,buenos-aires
8720,mar del plata casa serena,25000,1,30,1,5,25-11-2023,buenos-aires
8721,alquilo 2 amb en villa gesell para 4 personas,45000,1,10,1,4,25-11-2023,buenos-aires
8722,departamento 2 amb a estrenar con cochera zona guemes,40000,1,10,1,3,25-11-2023,buenos-aires
8723,comoda casa en ostende para 67 personas,490000,7,30,2,7,25-11-2023,buenos-aires
8724,depto a 50m del mar para 4 personas,280000,7,10,1,4,25-11-2023,buenos-aires
8725,casa de 3 ambientes con ropa de cama a 3 cuadras del mar zona tranquila 5 pax,210000,7,20,1,5,25-11-2023,buenos-aires
8726,alquiler en villa gesell,50000,1,20,1,8,25-11-2023,buenos-aires
8727,casa a metros de las plazas principales de miramar,525000,15,20,1,6,25-11-2023,buenos-aires
8728,villa gesell 3 ambfte al mar 109bis y playa cochfija 2cds del ctro,330000,15,20,1,4,25-11-2023,buenos-aires
8729,casa zona parque c parrilla y aire acondicionado,420000,7,10,1,4,25-11-2023,buenos-aires
8730,hermosa casa con parrila parque quincena enero 825000 hasta 4 o 6 personas,60000,1,20,1,6,25-11-2023,buenos-aires
8731,departamento para 4 personas a metros del casino y el mar,,,10,1,4,25-11-2023,buenos-aires
8732,departamento con vista al mar,315000,7,20,1,5,25-11-2023,buenos-aires
8733,cabanas lojuman,35000,1,20,1,5,25-11-2023,buenos-aires
8734,departamento para 4 personas agustin,27000,1,10,1,4,25-11-2023,buenos-aires
8735,alquilo departamento impecable con garage zona residencial a metros de parque y playa,28000,1,10,1,4,25-11-2023,buenos-aires
8736,la riberita lugar de descanso,17,1,10,1,3,25-11-2023,buenos-aires
8737,departamentos azopardo 4,49995,15,20,2,5,25-11-2023,buenos-aires
8738,alquilo casa en mar de las pampas 5 personas con hermoso bosque,560000,7,20,2,5,25-11-2023,buenos-aires
8739,mykonos pinamar,140000,7,10,1,4,25-11-2023,buenos-aires
8740,hermoso departamento 2 amb y 12,166666665,15,10,1,4,25-11-2023,buenos-aires
8741,temporada 2024,280000,7,10,1,4,25-11-2023,buenos-aires
8742,deptos azopardo 2,21000,7,10,1,4,25-11-2023,buenos-aires
8743,disponible finde largo octubre 25000 por dia,210000,7,30,2,6,25-11-2023,buenos-aires
8744,hermosa casa en mar azul para 4,420,7,20,1,4,25-11-2023,buenos-aires
8745,departamento centrico con ropa blanca  cochera incluida,315000,7,10,1,4,25-11-2023,buenos-aires
8746,alquilo por temporada 2023 2024 casa para 7 personas,80,1,30,2,7,25-11-2023,buenos-aires
8747,alquilo casa,35000,1,20,1,5,25-11-2023,buenos-aires
8748,casa santa rita,16000,1,10,1,5,25-11-2023,buenos-aires
8749,hermosa casa con amplio parque en chapadmalal  playa los lobos,80000,1,20,1,6,25-11-2023,buenos-aires
8750,alquilo cabana en mar azul solamente por quincena para 6 personas a dos cuadras del mar para,1800000,15,20,2,6,25-11-2023,buenos-aires
8751,hermosa casa con piscina y garage y quincho,90000,1,30,2,7,25-11-2023,buenos-aires
8752,complejo duplex family 2 para 6 personas,35000,1,20,2,6,25-11-2023,buenos-aires
8753,ensuenos tandil 2,22000,1,10,1,4,25-11-2023,buenos-aires
8754,casas en mar azul,35000,1,20,1,5,25-11-2023,buenos-aires
8755,alquiler miramar,600000,15,20,1,5,25-11-2023,buenos-aires
8756,excelente 2 amb a 400 mts de playas la perla,30000,1,10,1,4,25-11-2023,buenos-aires
8757,alquiler departamento monoambiente  pinamar,140,7,10,1,2,25-11-2023,buenos-aires
8758,departamento monoambiente temporada 2324,3000,1,10,1,4,25-11-2023,buenos-aires
8759,cabana bosque peralta ramos  mar del plata,23000,1,20,2,5,25-11-2023,buenos-aires
8760,a pasitos del mar para 45 personas en 115 y playa,30000,1,20,1,5,25-11-2023,buenos-aires
8761,hermosa casa a 3 cuadras del mar con patio quincho y parrilla,85,1,30,2,5,25-11-2023,buenos-aires
8762,nueve sol duplex 4 personas,30,1,20,1,4,25-11-2023,buenos-aires
8763,2 casas en mar de las pampas unaa casas de ensueno una con piscina pleno bowwsque,1575000,15,20,2,5,25-11-2023,buenos-aires
8764,departamento a estrenar 2 ambientes 3 personas opcional 4 consultar,39500,1,20,1,4,25-11-2023,buenos-aires
8765,alquilo frente al mar  disponible temporada 2324,30000,1,10,1,4,25-11-2023,buenos-aires
